Runs,SampleDescription,Initial_desc,Run,LIBRARY_CONSTRUCTION_PROTOCOL,STUDY_ABSTRACT,DESIGN_DESCRIPTION,READ_RUN_INFO,Pubmed ID,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,CenterName,Submission,RunHash,ReadHash,name_TaxID,Pubmed_ID_pull,PMC,PMC_address
SRR13387109,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48ºC (replicate 2),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48C (replicate 2),SRR13387109,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:34,2021-01-08 11:33:18,7833871,1568007754,7833871,200,982,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387109/SRR13387109,SRX9806359,wt_48_15_min_2_L002,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990339,SAMN17259276,746128,Aspergillus fumigatus,wt_48_15_min_2,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,D3C09D6F116D40D93D77E9D219DC71ED,3F2309C3FD9C893C7B1FDC5717C45F42,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387110,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48ºC (replicate 2),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48C (replicate 2),SRR13387110,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:32:52,7640898,1529183215,7640898,200,958,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387110/SRR13387110,SRX9806358,wt_48_15_min_2_L001,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990339,SAMN17259276,746128,Aspergillus fumigatus,wt_48_15_min_2,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,4AB036E6B2EDCEF607FE4649B5BF430B,93BA18B70CC864BBD96A9D8542176CC0,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387111,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48ºC (replicate 1),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48C (replicate 1),SRR13387111,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:30:20,7506101,1495427052,7506101,199,931,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387111/SRR13387111,SRX9806357,wt_48_15_min_1_L002,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990338,SAMN17259275,746128,Aspergillus fumigatus,wt_48_15_min_1,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,5D1D46A67484909398D9EFFD6372358C,7C3A169EE0E49B01DEA310AB8D4D3CE5,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387112,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48ºC (replicate 1),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% after 15 minutes of heat shock at 48C (replicate 1),SRR13387112,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:30:17,7339482,1461951368,7339482,199,911,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387112/SRR13387112,SRX9806356,wt_48_15_min_1_L001,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990338,SAMN17259275,746128,Aspergillus fumigatus,wt_48_15_min_1,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,DDCE060BD2B4B9D1E1571044DB27F378,93A423B6787BAA781C579AF9B6366E5C,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387113,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% at 30 ºC (replicate 3),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% at 30 C (replicate 3),SRR13387113,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:29:47,6154539,1231083134,6154539,200,774,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387113/SRR13387113,SRX9806355,wt_30_sem_xilose_3_L002,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990337,SAMN17259274,746128,Aspergillus fumigatus,wt_30_sem_xilose_3,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,530A96F62BB1B9D5440D4D47D037EFF5,F7BDDDF30DEC2BD0349E53BF30BA8699,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387114,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% at 30 ºC (replicate 3),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of glucose 1% at 30 C (replicate 3),SRR13387114,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:29:24,6046908,1209409906,6046908,200,761,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387114/SRR13387114,SRX9806354,wt_30_sem_xilose_3_L001,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990337,SAMN17259274,746128,Aspergillus fumigatus,wt_30_sem_xilose_3,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,CD74D420BA0ECCD96C3D937DBDC57C6B,FBD4BD161C2189F4506942260DE0AEDC,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387115,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of xylose 1% at 30 ºC (replicate 1),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of xylose 1% at 30 C (replicate 1),SRR13387115,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:30:20,6565132,1312998311,6565132,199,815,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387115/SRR13387115,SRX9806353,wt_30_com_xilose_1_L002,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990336,SAMN17259269,746128,Aspergillus fumigatus,wt_30_com_xilose_1,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,AE59D48D88AF4D85CDC8BBA8AC21B8AB,11477D17D802289E235196E694B26BD3,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13387116,RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of xylose 1% at 30 ºC (replicate 1),RNA-Seq of A. fumigatus wild-type strain mycelium in the presence of xylose 1% at 30 C (replicate 1),SRR13387116,,"Aspergillus fumigatus HsfA is homologue of the Saccharomyces cerevisiae heat shock transcription factor Hsf1, which is the main regulator of the heat shock response in fungi. The present study investigated the short and long term transcriptional response of A. fumigatus to heat shock. We compared the transcriptomes of the wild-type and xylP::hsfA mutant strains at basal condition (30 oC) in the presence of xylose or glucose, and also after 15 or 60 minutes of heat shock (48 oC) in the presence of glucose.","Total RNA was extracted using Trizol (Invitrogen), treated with RNase-free DNase I (Qiagen) and purified using a RNAeasy Kit (Qiagen) according to manufacturer's instructions. RNA from each treatment was quantified using a Qubit fluorometer and analyzed using an Agilent 2100 Bioanalyzer system to assess the integrity of the RNA. Illumina TruSeq Stranded mRNA Sample Preparation kit was used to construct cDNA libraries following manufacturer's instructions. Briefly, polyA containing mRNA molecules were selected using polyT oligo-attached magnetic beads. Fragmentation and library preparation were done using divalent cations and thermal fragmentation. First strand cDNA synthesis was performed using reverse transcriptase (Superscript II) and random primers. This was followed by second strand cDNA synthesis using DNA Polymerase I and RNase H and dUTP in place of dTTP. AMPure XP beads were used to separate the dscDNA from the second strand. At the end of this process, we had blunt-ended cDNA to which a single A nucleotide was added at the 3 end to prevent them from ligating to one another during the adapter ligation reaction. A corresponding single T nucleotide on the 3 end of the adapter provided a complementary overhang for ligating the adapter to the fragment. The products were then purified and enriched using a PCR to selectively enrich those DNA fragments that have adapter molecules on both ends and to amplify the amount of DNA in the library. The PCR was performed with a PCR Primer Cocktail from the Illumina kit that anneals to the ends of the adapters.",,,2021-01-27 11:50:33,2021-01-08 11:29:55,6423984,1284604730,6423984,199,798,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13387116/SRR13387116,SRX9806352,wt_30_com_xilose_1_L001,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP300897,PRJNA690780,690780,SRS7990336,SAMN17259269,746128,Aspergillus fumigatus,wt_30_com_xilose_1,BRAZILIAN CENTER FOR RESEARCH IN ENERGY AND MATERIALS (CNPEM),SRA1181636,04A12B69AB2AA39D7FBED3CDA2912260,D75DD61ACCD312B48C1163723FEC833C,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,['PMC8062887'],https://www.ncbi.nlm.nih.gov/pmc/PMC8062887
SRR13617967,HAT4g-3,GSM5061073: HAT4g-3; Aspergillus fumigatus; RNA-Seq,SRR13617967,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:45,22449540,1706165040,0,76,624,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617967/SRR13617967,SRX10011215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179929,SAMN17767201,746128,Aspergillus fumigatus,GSM5061073,GEO,SRA1190998,D35E9ECB71B12913EE07376C4887D07A,83546AA37E0E9BC9EB2241E4E049C7EE,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617966,HAT4g-2,GSM5061072: HAT4g-2; Aspergillus fumigatus; RNA-Seq,SRR13617966,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:31:22,24030699,1826333124,0,76,670,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617966/SRR13617966,SRX10011214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179930,SAMN17767202,746128,Aspergillus fumigatus,GSM5061072,GEO,SRA1190998,417C925C17782CA5126C985833C3C941,A789348E2656754FF382C9A93D9D1EE5,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617965,HAT4g-1,GSM5061071: HAT4g-1; Aspergillus fumigatus; RNA-Seq,SRR13617965,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:20,25156631,1911903956,0,76,699,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617965/SRR13617965.1,SRX10011213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179928,SAMN17767203,746128,Aspergillus fumigatus,GSM5061071,GEO,SRA1190998,DC6E58AEA46DFA109017CC4C08A83561,4DF298E1D11740D9EC00515476202F33,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617964,HAT3g-3,GSM5061070: HAT3g-3; Aspergillus fumigatus; RNA-Seq,SRR13617964,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:28:38,24506174,1862469224,0,76,681,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617964/SRR13617964.1,SRX10011212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179927,SAMN17767204,746128,Aspergillus fumigatus,GSM5061070,GEO,SRA1190998,3090AC32BC3F2B3481E138C7D5F9169C,CAA3FE3BA4918A436D1AE923ABED249C,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617963,HAT3g-2,GSM5061069: HAT3g-2; Aspergillus fumigatus; RNA-Seq,SRR13617963,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:22,24367489,1851929164,0,76,678,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617963/SRR13617963,SRX10011211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179925,SAMN17767221,746128,Aspergillus fumigatus,GSM5061069,GEO,SRA1190998,DC3DE4D7140260D855415FE4FEB32A3A,AC945ED852BF81FE7D9FA37C834791B2,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617961,HAT3g-1,GSM5061068: HAT3g-1; Aspergillus fumigatus; RNA-Seq,SRR13617961,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:28:41,25717265,1954512140,0,76,714,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617961/SRR13617961.1,SRX10011210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179926,SAMN17767222,746128,Aspergillus fumigatus,GSM5061068,GEO,SRA1190998,12A33840B5152E5AC8702F5B5ECC68CF,5E46E381BAB0E074806A1FE45944EE37,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
